序号,当前微博作者,微博内容,VIP,发布时间,当前微博转发数,当前微博评论数,被转发微博作者,被转微博内容,被转作者是否VIP,被转微博转发数,被转微博评论数,被转微博发布时间
41,火星游乐场,卡扎菲死了！被身边的卫士杀了！据说BBC有照片可以证实，你信吗？,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
42,醋酸芒果,卡扎菲次于赛义夫被捕，对于这个帅哥我还是满喜欢的，尤其是了解他的很多信息以后，希望他最终可以活！只是不知活着和死，他更想得到哪一个~,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
43,魏国振-暮雨,卡扎菲也结束了，政坛的另类面孔也越来越少,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
47,驚濤駭浪吃喝玩樂,齐鲁晚报社论：卡扎菲的家国理想在最初应该也是美好的，但是因为没能通过行之有效的制度去呼应民众的愿望，把国民的意愿上升为国家利益，而是以强人的姿态独断专行，他的政权事实上丧失了应有的纠错机制，向着深渊一路滑行。成也卡扎菲，败也卡扎菲，功过荣辱皆系一身。,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
49,c闲散老人,#利比亚#从伊拉克萨达姆到到卡扎菲等所谓的政府军都是一群不谌一击的“娃娃军”。可能是他们太有钱了，所以才会“外强中干”的豆腐军。他们只会“卖石油”“卖天然气”，不成气候。,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
51,留水乐花,利比亚卡扎菲的失败告诉我们，一个小国家没有大规模杀伤性武器就要受到列强的欺凌！这是卡扎菲的失误，对后来者要汲取教训！左派也应该从中汲取经验，发展壮大自己足以和这些反动力量对决的时候，一剑封喉，不要给反动派一点机会！,FALSE,2011/8/22 15:07,0,0,无,无,FALSE,0,0,2000/1/1 0:00
52,逆风飞扬74,#蓝精灵#  #卡扎菲#  夏季一起来哈皮！快来瞧瞧吧！ http://t.cn/amhsni,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
54,更的的世界,反對派士兵最終進入首都的途中幾乎沒遇到什麼抵抗。圖為反對派士兵將親卡紮菲部隊擊退後，在的黎波裡附近小鎮瑪亞(Maia)，一名男子揮舞著利比亞反對派旗幟慶祝。,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
56,火星游乐场,卡扎菲死了！被身边的卫士杀了！据说BBC有照片可以证实，你信吗？,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
57,醋酸芒果,卡扎菲次于赛义夫被捕，对于这个帅哥我还是满喜欢的，尤其是了解他的很多信息以后，希望他最终可以活！只是不知活着和死，他更想得到哪一个~,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
58,魏国振-暮雨,卡扎菲也结束了，政坛的另类面孔也越来越少,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
62,驚濤駭浪吃喝玩樂,齐鲁晚报社论：卡扎菲的家国理想在最初应该也是美好的，但是因为没能通过行之有效的制度去呼应民众的愿望，把国民的意愿上升为国家利益，而是以强人的姿态独断专行，他的政权事实上丧失了应有的纠错机制，向着深渊一路滑行。成也卡扎菲，败也卡扎菲，功过荣辱皆系一身。,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
64,c闲散老人,#利比亚#从伊拉克萨达姆到到卡扎菲等所谓的政府军都是一群不谌一击的“娃娃军”。可能是他们太有钱了，所以才会“外强中干”的豆腐军。他们只会“卖石油”“卖天然气”，不成气候。,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
66,留水乐花,利比亚卡扎菲的失败告诉我们，一个小国家没有大规模杀伤性武器就要受到列强的欺凌！这是卡扎菲的失误，对后来者要汲取教训！左派也应该从中汲取经验，发展壮大自己足以和这些反动力量对决的时候，一剑封喉，不要给反动派一点机会！,FALSE,2011/8/22 15:07,0,0,无,无,FALSE,0,0,2000/1/1 0:00
67,逆风飞扬74,#蓝精灵#  #卡扎菲#  夏季一起来哈皮！快来瞧瞧吧！ http://t.cn/amhsni,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
69,更的的世界,反對派士兵最終進入首都的途中幾乎沒遇到什麼抵抗。圖為反對派士兵將親卡紮菲部隊擊退後，在的黎波裡附近小鎮瑪亞(Maia)，一名男子揮舞著利比亞反對派旗幟慶祝。,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
71,火星游乐场,卡扎菲死了！被身边的卫士杀了！据说BBC有照片可以证实，你信吗？,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
72,醋酸芒果,卡扎菲次于赛义夫被捕，对于这个帅哥我还是满喜欢的，尤其是了解他的很多信息以后，希望他最终可以活！只是不知活着和死，他更想得到哪一个~,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
73,魏国振-暮雨,卡扎菲也结束了，政坛的另类面孔也越来越少,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
77,驚濤駭浪吃喝玩樂,齐鲁晚报社论：卡扎菲的家国理想在最初应该也是美好的，但是因为没能通过行之有效的制度去呼应民众的愿望，把国民的意愿上升为国家利益，而是以强人的姿态独断专行，他的政权事实上丧失了应有的纠错机制，向着深渊一路滑行。成也卡扎菲，败也卡扎菲，功过荣辱皆系一身。,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
79,c闲散老人,#利比亚#从伊拉克萨达姆到到卡扎菲等所谓的政府军都是一群不谌一击的“娃娃军”。可能是他们太有钱了，所以才会“外强中干”的豆腐军。他们只会“卖石油”“卖天然气”，不成气候。,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
81,留水乐花,利比亚卡扎菲的失败告诉我们，一个小国家没有大规模杀伤性武器就要受到列强的欺凌！这是卡扎菲的失误，对后来者要汲取教训！左派也应该从中汲取经验，发展壮大自己足以和这些反动力量对决的时候，一剑封喉，不要给反动派一点机会！,FALSE,2011/8/22 15:07,0,0,无,无,FALSE,0,0,2000/1/1 0:00
82,逆风飞扬74,#蓝精灵#  #卡扎菲#  夏季一起来哈皮！快来瞧瞧吧！ http://t.cn/amhsni,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
84,更的的世界,反對派士兵最終進入首都的途中幾乎沒遇到什麼抵抗。圖為反對派士兵將親卡紮菲部隊擊退後，在的黎波裡附近小鎮瑪亞(Maia)，一名男子揮舞著利比亞反對派旗幟慶祝。,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
86,火星游乐场,卡扎菲死了！被身边的卫士杀了！据说BBC有照片可以证实，你信吗？,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
87,醋酸芒果,卡扎菲次于赛义夫被捕，对于这个帅哥我还是满喜欢的，尤其是了解他的很多信息以后，希望他最终可以活！只是不知活着和死，他更想得到哪一个~,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
88,魏国振-暮雨,卡扎菲也结束了，政坛的另类面孔也越来越少,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
92,驚濤駭浪吃喝玩樂,齐鲁晚报社论：卡扎菲的家国理想在最初应该也是美好的，但是因为没能通过行之有效的制度去呼应民众的愿望，把国民的意愿上升为国家利益，而是以强人的姿态独断专行，他的政权事实上丧失了应有的纠错机制，向着深渊一路滑行。成也卡扎菲，败也卡扎菲，功过荣辱皆系一身。,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
94,c闲散老人,#利比亚#从伊拉克萨达姆到到卡扎菲等所谓的政府军都是一群不谌一击的“娃娃军”。可能是他们太有钱了，所以才会“外强中干”的豆腐军。他们只会“卖石油”“卖天然气”，不成气候。,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
96,一个迟到者,吴祚来：卡扎菲半夜被枪声惊醒，问大儿子，我们的老朋友有消息没有？大儿子说，我们的老朋友，正在陪他们的美国副总统吃完炸酱面，又去成都吃小吃的了。他们说要与美国坐一条船。卡扎菲举枪准备自杀。他儿子见状，制止。说，那儿还有几个红色网站，有数以万计的网友支持我们，他们会来救咱们的。,FALSE,2011/8/22 15:07,0,0,无,无,FALSE,0,0,2000/1/1 0:00
98,CNTV微博联播,自由利比亚电视台今天发布官方指示，呼吁不要损害被捕的卡扎菲支持者的人格尊严。“他们也像你一样是利比亚人，他的尊严源于你的尊重。对他们来说，被捕带来的耻辱已经足够了”。卡扎菲当时说要像消灭老鼠一样消灭反对派。而现在的反对派命令士兵要有尊严地对待他的家属。,TRUE,2011/8/22 15:07,0,0,无,无,TRUE,0,0,2000/1/1 0:00
99,临水长歌,Breaking News: 路透社5分钟前最新消息：卡扎菲已被其卫队枪毙。(待证实),FALSE,2011/8/22 15:07,0,0,无,无,FALSE,0,0,2000/1/1 0:00
100,isuvd90,卡扎菲下场不会是第二个萨达姆吧？,FALSE,2011/8/22 15:07,0,0,无,无,FALSE,0,0,2000/1/1 0:00
101,Tzameti,我参加了投票《你内心希望利比亚局势走向何方？》投给“卡扎菲政权被推翻，反对派掌权” http://t.cn/anFqrS,FALSE,2011/8/22 15:07,0,0,无,无,FALSE,0,0,2000/1/1 0:00
104,留水乐花,利比亚卡扎菲的失败告诉我们，一个小国家没有大规模杀伤性武器就要受到列强的欺凌！这是卡扎菲的失误，对后来者要汲取教训！左派也应该从中汲取经验，发展壮大自己足以和这些反动力量对决的时候，一剑封喉，不要给反动派一点机会！,FALSE,2011/8/22 15:07,0,0,无,无,FALSE,0,0,2000/1/1 0:00
106,更的的世界,反對派士兵最終進入首都的途中幾乎沒遇到什麼抵抗。圖為反對派士兵將親卡紮菲部隊擊退後，在的黎波裡附近小鎮瑪亞(Maia)，一名男子揮舞著利比亞反對派旗幟慶祝。,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
107,逆风飞扬74,#蓝精灵#  #卡扎菲#  夏季一起来哈皮！快来瞧瞧吧！ http://t.cn/amhsni,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
108,火星游乐场,卡扎菲死了！被身边的卫士杀了！据说BBC有照片可以证实，你信吗？,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
109,醋酸芒果,卡扎菲次于赛义夫被捕，对于这个帅哥我还是满喜欢的，尤其是了解他的很多信息以后，希望他最终可以活！只是不知活着和死，他更想得到哪一个~,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
110,玉兔临枫,据称卡扎菲总统卫队投降 http://t.cn/ankKDR  肯定是军队利益集团与反对派谈好了条件：谋求战后利益、放进反对派、挤跑老卡。永远是利益，民众和军队不会、也不应该成为独裁者的殉葬品。,FALSE,2011/8/22 15:07,0,0,无,无,FALSE,0,0,2000/1/1 0:00
111,一个迟到者,吴祚来：卡扎菲半夜被枪声惊醒，问大儿子，我们的老朋友有消息没有？大儿子说，我们的老朋友，正在陪他们的美国副总统吃完炸酱面，又去成都吃小吃的了。他们说要与美国坐一条船。卡扎菲举枪准备自杀。他儿子见状，制止。说，那儿还有几个红色网站，有数以万计的网友支持我们，他们会来救咱们的。,FALSE,2011/8/22 15:07,0,0,无,无,FALSE,0,0,2000/1/1 0:00
113,CNTV微博联播,自由利比亚电视台今天发布官方指示，呼吁不要损害被捕的卡扎菲支持者的人格尊严。“他们也像你一样是利比亚人，他的尊严源于你的尊重。对他们来说，被捕带来的耻辱已经足够了”。卡扎菲当时说要像消灭老鼠一样消灭反对派。而现在的反对派命令士兵要有尊严地对待他的家属。,TRUE,2011/8/22 15:07,0,0,无,无,TRUE,0,0,2000/1/1 0:00
114,临水长歌,Breaking News: 路透社5分钟前最新消息：卡扎菲已被其卫队枪毙。(待证实),FALSE,2011/8/22 15:07,0,0,无,无,FALSE,0,0,2000/1/1 0:00
115,isuvd90,卡扎菲下场不会是第二个萨达姆吧？,FALSE,2011/8/22 15:07,0,0,无,无,FALSE,0,0,2000/1/1 0:00
116,Tzameti,我参加了投票《你内心希望利比亚局势走向何方？》投给“卡扎菲政权被推翻，反对派掌权” http://t.cn/anFqrS,FALSE,2011/8/22 15:07,0,0,无,无,FALSE,0,0,2000/1/1 0:00
119,留水乐花,利比亚卡扎菲的失败告诉我们，一个小国家没有大规模杀伤性武器就要受到列强的欺凌！这是卡扎菲的失误，对后来者要汲取教训！左派也应该从中汲取经验，发展壮大自己足以和这些反动力量对决的时候，一剑封喉，不要给反动派一点机会！,FALSE,2011/8/22 15:07,0,0,无,无,FALSE,0,0,2000/1/1 0:00
121,更的的世界,反對派士兵最終進入首都的途中幾乎沒遇到什麼抵抗。圖為反對派士兵將親卡紮菲部隊擊退後，在的黎波裡附近小鎮瑪亞(Maia)，一名男子揮舞著利比亞反對派旗幟慶祝。,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
122,逆风飞扬74,#蓝精灵#  #卡扎菲#  夏季一起来哈皮！快来瞧瞧吧！ http://t.cn/amhsni,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
123,火星游乐场,卡扎菲死了！被身边的卫士杀了！据说BBC有照片可以证实，你信吗？,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
124,醋酸芒果,卡扎菲次于赛义夫被捕，对于这个帅哥我还是满喜欢的，尤其是了解他的很多信息以后，希望他最终可以活！只是不知活着和死，他更想得到哪一个~,FALSE,2011/8/22 15:06,0,0,无,无,FALSE,0,0,2000/1/1 0:00
125,玉兔临枫,据称卡扎菲总统卫队投降 http://t.cn/ankKDR  肯定是军队利益集团与反对派谈好了条件：谋求战后利益、放进反对派、挤跑老卡。永远是利益，民众和军队不会、也不应该成为独裁者的殉葬品。,FALSE,2011/8/22 15:07,0,0,无,无,FALSE,0,0,2000/1/1 0:00
126,一个迟到者,吴祚来：卡扎菲半夜被枪声惊醒，问大儿子，我们的老朋友有消息没有？大儿子说，我们的老朋友，正在陪他们的美国副总统吃完炸酱面，又去成都吃小吃的了。他们说要与美国坐一条船。卡扎菲举枪准备自杀。他儿子见状，制止。说，那儿还有几个红色网站，有数以万计的网友支持我们，他们会来救咱们的。,FALSE,2011/8/22 15:07,0,0,无,无,FALSE,0,0,2000/1/1 0:00
128,CNTV微博联播,自由利比亚电视台今天发布官方指示，呼吁不要损害被捕的卡扎菲支持者的人格尊严。“他们也像你一样是利比亚人，他的尊严源于你的尊重。对他们来说，被捕带来的耻辱已经足够了”。卡扎菲当时说要像消灭老鼠一样消灭反对派。而现在的反对派命令士兵要有尊严地对待他的家属。,TRUE,2011/8/22 15:07,0,0,无,无,TRUE,0,0,2000/1/1 0:00
129,临水长歌,Breaking News: 路透社5分钟前最新消息：卡扎菲已被其卫队枪毙。(待证实),FALSE,2011/8/22 15:07,0,0,无,无,FALSE,0,0,2000/1/1 0:00
